id,key,value,type
470144760,highway,steps,regular
470144761,highway,steps,regular
470482630,highway,tertiary,area
470482630,junction,yes,regular
470482633,highway,tertiary,area
470496283,highway,tertiary,regular
470496283,lanes,2,regular
470496283,name,Dworcowa,regular
470496283,oneway,yes,regular
470496283,surface,asphalt,regular
471494917,highway,tertiary,area
471494918,highway,cycleway,area
471494919,highway,cycleway,area
471494919,junction,yes,regular
471494920,bicycle,designated,regular
471494920,foot,designated,regular
471494920,highway,path,regular
471494920,segregated,no,regular
471494920,surface,orto2015,source
471494920,surface,asphalt,regular
471494921,bicycle,designated,regular
471494921,foot,designated,regular
471494921,highway,path,regular
471494921,segregated,no,regular
471494922,highway,footway,regular
471494922,surface,orto2015,source
471494922,surface,asphalt,regular
471494923,highway,cycleway,regular
471494924,highway,tertiary,area
471494924,crossing,yes,regular
471494924,junction,yes,regular
471494927,highway,tertiary,area
471494927,junction,yes,regular
471819678,highway,residential,area
471819678,junction,yes,regular
471819679,highway,residential,area
471819679,junction,yes,regular
471819681,highway,residential,area
471819681,junction,yes,regular
471819682,highway,residential,area
471819684,highway,residential,area
471819684,junction,yes,regular
471819687,highway,residential,area
471819689,highway,residential,area
471819689,junction,yes,regular
471819692,highway,residential,area
471819694,highway,residential,area
471819694,crossing,yes,regular
471819694,junction,yes,regular
471819695,highway,footway,regular
471819697,highway,footway,regular
471819699,highway,footway,regular
471819700,highway,footway,regular
471819701,highway,footway,regular
471819703,highway,footway,regular
471819704,highway,footway,regular
471819707,highway,residential,area
472361258,leisure,playground,regular
472361258,source,Ortofotomapa_Wroclaw,regular
472361259,barrier,hedge,regular
472361260,barrier,hedge,regular
472361261,barrier,hedge,regular
472361262,barrier,hedge,regular
472361263,highway,tertiary,area
472361263,crossing,yes,regular
472361263,junction,yes,regular
472361264,highway,secondary,area
472361264,junction,yes,regular
472361265,highway,secondary,area
472361265,crossing,yes,regular
472361265,junction,yes,regular
472361266,highway,residential,area
472361266,crossing,yes,regular
472361266,junction,yes,regular
472361267,highway,residential,area
472361268,highway,residential,area
472361268,junction,yes,regular
472361269,highway,residential,area
472361270,highway,footway,regular
472361271,highway,footway,regular
472361272,highway,footway,regular
472361273,highway,footway,regular
472361274,highway,residential,area
472361274,junction,yes,regular
472361275,highway,residential,area
472361276,highway,residential,area
472361277,highway,residential,area
472361278,highway,residential,area
472361279,highway,residential,area
472361280,highway,residential,area
472361280,junction,yes,regular
473040006,highway,secondary,area
473040008,highway,secondary,area
473040008,junction,yes,regular
473040010,footway,crossing,regular
473040010,highway,footway,regular
473040010,surface,orto2015,source
473040010,surface,asphalt,regular
473040012,highway,footway,regular
473040015,highway,footway,regular
473040017,barrier,hedge,regular
473055498,amenity,parking,regular
473055508,amenity,parking,regular
473055509,highway,footway,regular
473055510,highway,footway,regular
473055511,amenity,shelter,regular
473055511,building,yes,regular
473055511,shelter_type,public_transport,regular
473055512,highway,footway,regular
473055513,building,yes,regular
473055514,highway,bus_stop,area
473055515,highway,footway,regular
473055516,highway,footway,regular
473055517,highway,steps,regular
473055518,highway,footway,regular
473055519,highway,steps,regular
473055520,highway,footway,regular
473055521,highway,footway,regular
473055522,highway,footway,regular
473055523,highway,footway,regular
473055524,highway,cycleway,area
473055525,highway,steps,regular
473055526,highway,footway,regular
473055527,highway,footway,regular
473055528,highway,steps,regular
473055529,highway,steps,regular
473055530,highway,cycleway,area
473055531,highway,residential,area
473055531,junction,yes,regular
473055532,highway,residential,area
473055532,junction,yes,regular
473055533,highway,cycleway,area
473055533,junction,yes,regular
473055534,highway,residential,area
473055534,junction,yes,regular
473055535,highway,residential,area
473055535,bicycle,yes,regular
473055535,junction,yes,regular
473055536,highway,footway,regular
473055537,highway,footway,regular
473055537,surface,asphalt,regular
473055538,highway,footway,regular
473055539,highway,footway,regular
473055539,surface,orto2015,source
473055539,surface,asphalt,regular
473055540,highway,footway,regular
473055540,surface,asphalt,regular
473055541,highway,cycleway,area
473055541,junction,yes,regular
473055542,highway,cycleway,area
473055543,highway,footway,regular
473055543,surface,paving_stones,regular
473060398,highway,tertiary,area
473060400,highway,tertiary,area
473060400,crossing,yes,regular
473060400,junction,yes,regular
473060401,highway,emergency,area
473060402,highway,traffic_island,area
473060404,highway,tertiary,area
473060404,junction,yes,regular
473060405,highway,tertiary,area
473060406,highway,tertiary,area
473060406,crossing,yes,regular
473060406,junction,yes,regular
473060407,highway,residential,area
473060407,crossing,yes,regular
473060407,junction,yes,regular
473060408,building,yes,regular
473060409,building,yes,regular
473060414,highway,cycleway,area
473060414,junction,yes,regular
473060415,highway,footway,regular
473060415,surface,orto2015,source
473060415,surface,asphalt,regular
473060416,highway,cycleway,area
473060417,highway,cycleway,area
473060417,junction,yes,regular
473060418,highway,cycleway,area
473060419,highway,cycleway,area
473060419,junction,yes,regular
473060420,highway,cycleway,area
473060421,highway,cycleway,area
473060422,highway,cycleway,area
473060422,junction,yes,regular
473060423,highway,cycleway,area
473060424,highway,cycleway,area
473060424,junction,yes,regular
473060425,highway,cycleway,area
473060426,highway,cycleway,area
473060427,highway,cycleway,area
473060427,junction,yes,regular
473060428,highway,cycleway,area
473060429,highway,residential,area
473060429,bicycle,yes,regular
473060429,junction,yes,regular
473060430,highway,cycleway,area
473060431,highway,cycleway,area
473060432,highway,footway,regular
473060432,noexit,yes,regular
473060432,surface,orto2015,source
473060432,surface,asphalt,regular
473060433,highway,cycleway,regular
473060433,surface,asphalt,regular
473060434,highway,footway,regular
473060434,surface,orto2015,source
473060434,surface,asphalt,regular
473060435,highway,footway,regular
473060435,noexit,yes,regular
473060435,surface,orto2015,source
473060435,surface,asphalt,regular
473162799,highway,footway,regular
476004037,highway,cycleway,area
476004038,highway,cycleway,area
476004038,junction,yes,regular
476004039,highway,cycleway,area
476004040,highway,footway,regular
476004041,footway,crossing,regular
476004041,highway,footway,regular
476004041,surface,sett,regular
476004042,footway,crossing,regular
476004042,highway,footway,regular
476004043,highway,footway,regular
476004044,highway,emergency,area
476004045,highway,emergency,area
476004046,highway,emergency,area
476004047,highway,emergency,area
476004048,highway,tertiary,area
476004049,highway,footway,regular
476004050,footway,crossing,regular
476004050,highway,footway,regular
476004051,highway,footway,area
476004051,junction,yes,regular
476004052,highway,footway,regular
476004053,highway,footway,regular
476004054,highway,footway,area
476004054,junction,yes,regular
476004058,highway,footway,regular
476004060,highway,footway,regular
476004062,footway,crossing,regular
476004062,highway,footway,regular
476004069,highway,footway,regular
476004072,highway,residential,area
476004072,junction,yes,regular
476054413,footway,crossing,regular
476054413,highway,footway,regular
476054413,surface,asphalt,regular
476054414,highway,footway,regular
476054415,highway,service,area
476054415,junction,yes,regular
476054416,highway,service,regular
476054416,service,parking_aisle,regular
476054417,highway,footway,regular
476054418,highway,service,area
476054419,footway,crossing,regular
476054419,highway,footway,regular
476204935,amenity,parking,regular
476204936,building,yes,regular
476204937,highway,service,area
476204937,junction,yes,regular
476204938,highway,service,area
476204938,junction,yes,regular
476204939,highway,service,area
476204939,building,cabin,regular
476204940,building,yes,regular
476204941,highway,service,area
476204941,junction,yes,regular
476204942,amenity,parking,regular
476204943,highway,service,area
476204944,highway,service,area
476204944,junction,yes,regular
476204945,highway,service,area
476204946,highway,service,area
476204947,highway,service,area
476204948,highway,service,area
476204949,amenity,bicycle_parking,regular
476204949,building,yes,regular
476204950,leisure,playground,regular
476204951,highway,service,area
476204952,building,yes,regular
476204953,highway,service,area
476204953,junction,yes,regular
476204954,highway,service,area
476204954,junction,yes,regular
476204955,highway,service,area
476204956,highway,service,area
476204956,junction,yes,regular
476209718,highway,service,area
476209719,highway,service,area
476209720,highway,service,regular
476209721,highway,footway,regular
476209722,barrier,fence,regular
476209722,leisure,playground,regular
476209723,highway,footway,regular
476209724,amenity,parking,regular
476209725,building,yes,regular
476209726,amenity,parking,regular
476209727,amenity,parking,regular
476209728,barrier,hedge,regular
476209729,highway,footway,regular
476209730,highway,service,area
476209730,junction,yes,regular
476209731,highway,service,area
476209732,highway,footway,regular
476209733,highway,service,area
476209733,junction,yes,regular
476209734,highway,service,area
476209734,junction,yes,regular
476209735,highway,footway,regular
476209736,highway,footway,regular
476209737,highway,service,area
476209737,junction,yes,regular
476209738,highway,service,area
476209738,junction,yes,regular
476209739,highway,service,regular
476209740,highway,service,area
476209741,highway,service,area
476209741,junction,yes,regular
476612411,amenity,shelter,regular
476612411,building,yes,regular
476612411,shelter_type,public_transport,regular
476621595,highway,footway,regular
476621596,bicycle,designated,regular
476621596,foot,designated,regular
476621596,highway,path,regular
476621596,segregated,yes,regular
476621597,cycleway,crossing,regular
